route_short_name,route_long_name,route_desc,route_type,route_id,agency_id,via
302-G,302-GDOWN,Haramavu Agara To Shivajinagara Bus Station,3,39422,BMTC,ITC Factory
BEMLA-9,BEMLA-9UP,CS-Vijayanagara To CS-BEML Factory,3,39423,BMTC,nan
BEMLA-9,BEMLA-9DOWN,CS-BEML Factory To CS-Vijayanagara,3,39424,BMTC,nan
BTP-6C,BTP-6CDOWN,CS-Bagmane Tech Park To CS-Gottigere,3,39425,BMTC,Koramangala  Hulimavu Gate
NITT-1A,NITT-1AUP,CS-Yelahanka 5th Phase Bus Stand To CS-NItteminakshi College YHK,3,39426,BMTC,Yelahanka Police Station
NITT-1A,NITT-1ADOWN,CS-NItteminakshi College YHK To CS-Yelahanka 5th Phase Bus Stand,3,39427,BMTC,Yelahanka Police Station
GTG-KRM,GTG-KRMUP,Gottigere (Towards Kalena Agrahara) To 1st Block Koramangala ,3,39428,BMTC,Hulimavu Gate  Central Silk Board
BTP-11B,BTP-11BDOWN,CS-Bagmane Tech park To CS-Electronic City ,3,39430,BMTC,Marathahalli Bridge  HSR BDA Comlex
ADITI-10,ADITI-10UP,CS-Malya Adithi School To CS-Indiranagara 12th Main,3,39431,BMTC,Nandidurga Road
ADITI-10,ADITI-10DOWN,CS-Indiranagara 12th Main To CS-Malya Adithi School,3,39432,BMTC,nan
EJP-VJN,EJP-VJNUP,Ejipura To Vijayanagara TTMC,3,39433,BMTC,Viveknagara KR Market Mysore Road Bus Stand
VCS-BWTC-204 BWTC-ISRO,VCS-BWTC-204 BWTC-ISRODOWN,CS-Bagmane World Technology Center Doddanekkundi To CS-ISRO Layout Kumarswamy Layout,3,39435,BMTC,nan
KRP-BCB-UTSB,KRP-BCB-UTSBUP,KR Puram Govt Hospital To Uttamasagar Hotel,3,39436,BMTC,Ramamurthy Nagara Alada Mara  	B Channasandra Bridge
BTP-11B,BTP-11BDOWN,CS-Central Silk Board To CS-Bagmane World Technology Center Doddanekkundi,3,39437,BMTC,HSR BDA Comlex  Marathahalli Bridge
BWTCD-TNF,BWTCD-TNFDOWN,Bagmane World Technology Center Doddanekkundi To Tin Factory,3,39438,BMTC,Mahadevapura Ring Road
VCS-ORRCA-114B CNR-ORRCA,VCS-ORRCA-114B CNR-ORRCAUP,CS-Channasandra To CS-Salarapurai Soft Zone ,3,39439,BMTC,nan
317-TA,317-TAUP,KR Market To Tharabanahalli,3,39442,BMTC,Tin Factory Hoskote KEB Circle
317-TA,317-TADOWN,Tharabanahalli To KR Market,3,39443,BMTC,Hoskote KEB Circle Tin Factory
TRH-HSK,TRH-HSKDOWN,Tharabanahalli To Hoskote Bus Stand,3,39444,BMTC,Kannurahalli Cross
HSK-TRH,HSK-TRHUP,Hoskote Bus Stand To Tharabanahalli,3,39445,BMTC,nan
BEMLA-25,BEMLA-25DOWN,CS-BEML Factory To CS-BEML Layout 5th Stage,3,39448,BMTC,Richmond Circle RR Gate Jayanna Circle Halage Vaderahalli Kuvempu Circle
BEMLB-25,BEMLB-25DOWN,CS-BEML Factory To CS-BEML Layout 5th Stage,3,39449,BMTC,Richmond Circle RR Gate Halage Vaderahalli Pattagere Best Apartemnt Kuvempu Circle
BEMLB-25,BEMLB-25UP,CS-BEML Layout 5th Stage To CS-BEML Factory,3,39450,BMTC,Kuvempu Circle Pattanagere Halage Vaderahalli RR Gate Richmond Circle
ACCB8-21,ACCB8-21DOWN,CS-Mind Tree To CS-BTM Layout,3,39451,BMTC,KSIT College Gubbalala Jaraganahalli JP Nagara Jayadeva Hospital
111-C KBS-MDG,111-C KBS-MDGUP,Kempegowda Bus Station To Modhi Garden Kavalbyrasandra,3,39452,BMTC,Rehamathnagara
JUUS-1,JUUS-1UP,Shanthinagara TTMC To CS-Jane-Ul-Union-English Primary School,3,39454,BMTC,nan
JUUS-1,JUUS-1DOWN,CS-Jane-Ul-Union-English Primary School To Shanthinagara TTMC,3,39455,BMTC,nan
BEMLA-26,BEMLA-26UP,CS-BEML Factory To CS-BEML Layout 5th Stage,3,39457,BMTC,Richmond Circle RR Gate Kuvempu Circle
DSCUK-BSK-SNR,DSCUK-BSK-SNRUP,Dayanandasagara University Kudlu Gate To Srinagara Bus Station,3,39458,BMTC,Banashankari
DBS-CSB-DSCUK,DBS-CSB-DSCUKUP,Dr BR Ambedkar Bus Terminal Domlur To Dayanandasagara University Kudlu Gate,3,39459,BMTC,Central Silk Board
CAPGR-6,CAPGR-6DOWN,CS-Cap Gemini Garudacharpalya To CS-Kengeri Satellite Town,3,39460,BMTC,Tin Factory Halsuru Corporation Deepanjalinagara RR Gate Kengeri
AMTEC-2,AMTEC-2DOWN,CS-Amrutha Engineering College To CS-Chandra Layout,3,39462,BMTC,Agara Koramangala Sadashivanagara Malleshwaram Shankar Mutt KHB Colony Vijayanagara
NICE-8,NICE-8DOWN,ELC Wipro Gate To Nelamangala Bus Station,3,39463,BMTC,NICE Road
ADITI-4,ADITI-4UP,Bellanduru Cafe Coffy Day To Adithi School,3,39464,BMTC,Marathahalli Multiplex
ADITI-4,ADITI-4DOWN,Adithi School To Bellanduru Cafe Coffy Day,3,39465,BMTC,Doddanekundi
ADITI-7,ADITI-7UP,CS-WALKER Long Ford Road To CS-Malya Adithi School,3,39466,BMTC,Jayamahal
ADITI-1,ADITI-1UP,Adithi School To St johns  Wood Apartments,3,39467,BMTC,nan
ADITI-11,ADITI-11UP,The Embassy Cunning Ham Road To Adithi School,3,39468,BMTC,Hebbala
ADITI-11,ADITI-11DOWN,Adithi School To The Embassy Cunning Ham Road,3,39469,BMTC,Hebbala
258-CB BELF-YTTMC-NMG,258-CB BELF-YTTMC-NMGUP,BEL Factory To Nelamangala Bus Station,3,39470,BMTC,Yeshvanthapura TTMC
ITPL-8,ITPL-8UP,CS-Indian Airforce Yelahanka To CS-ITPL,3,39471,BMTC,Hennur Junction
ITPL-8A,ITPL-8AUP,CS-Heritage Estate To CS-ITPL,3,39472,BMTC,Hebbala Bridge
VCS-ORRCA-107B RVCM-ORRCA,VCS-ORRCA-107B RVCM-ORRCAUP,CS-RV College To CS-Intel Software,3,39473,BMTC,nan
ITPL-8A,ITPL-8ADOWN,CS-ITPL To CS-Heritage Estate,3,39474,BMTC,Hennuru Junction
YHKOT-HRTAD,YHKOT-HRTADUP,Yelahanka Old Town To Heritage Estate Rajanukunte,3,39475,BMTC,NES Office
VCS-ORRCA-107B ORRCA-RVCM,VCS-ORRCA-107B ORRCA-RVCMDOWN,CS-Intel Softwere ORR Road  To CS-RV College Mysore Road,3,39476,BMTC,nan
MTR-27,MTR-27UP,CS-Bagaluru Cross DVH To CS-Mind Tree,3,39477,BMTC,Nagarabhavi Circle
MTR-27,MTR-27DOWN,CS-Mind Tree Mysore Road To CS-Bagaluru Cross DVH Road,3,39478,BMTC,MS Palya
BTP-10,BTP-10DOWN,CS-Bagmane Tech park To CS-Chandapura ,3,39479,BMTC,HSR BDA Complex  Electronic City
BTP-10,BTP-10UP,CS-Chandapura  To CS-Bagmane Tech Park,3,39480,BMTC,Electronic City  HSR Layout BDA Complex
ARMY-3,ARMY-3DOWN,CS-Army Public School Kamaraja Road To CS-Uttam Sagar Hotel  Kasturinagara,3,39481,BMTC,Hennur Cross  Kammanahalli
D11-MADT,D11-MADTUP,Depot-11 Puttenahalli To Malya Adhithi School,3,39483,BMTC,nan
90-E KMT-YRS,90-E KMT-YRSUP,KR Market To Old Railway Station Yeshwanthapura,3,39484,BMTC,Kempegowda Bus Station
DSUK-1,DSUK-1UP,CS-Tin Factory To CS-Dayanandasagara University Kudlu Gate,3,39486,BMTC,Marathahalli Bridge  Central Silk Board
DSUK-1,DSUK-1DOWN,CS-Dayanandasagara University Kudlu Gate To CS-Tin Factory ,3,39488,BMTC,Central Silk Board Marathahalli Bridge
PNN-CPR,PNN-CPRUP,Padmanabhanagara To Chandapura,3,39489,BMTC,Central Silk Board
111-C MDG-KBS,111-C MDG-KBSDOWN,Modhi Garden Kavakbyrasandra To Kempegowda Bus Station,3,39491,BMTC,Rehamathnagara
VCS-BWTC-216 NBVC-BWTC,VCS-BWTC-216 NBVC-BWTCUP,CS-Nagarabhavi Circle To CS-Bagmane World Technology Center Doddanekkundi,3,39493,BMTC,nan
ADITI-1,ADITI-1DOWN,CS-Malya Adithi School To CS-National Game Village Gate,3,39494,BMTC,Mekhri Circle
VCS-BWTC-216 BWTC-NBVC,VCS-BWTC-216 BWTC-NBVCDOWN,CS-Bagmane World Technology Center Doddanekkundi To CS-Nagarabhavi Circle,3,39495,BMTC,nan
VCS-ORRCA-114C KDG-ORRCA Intel ORR,VCS-ORRCA-114C KDG-ORRCA Intel ORRUP,CS-Kadugodi Bus Stand To CS-Intel Softwere ORR Road ,3,39496,BMTC,nan
ADITI-6,ADITI-6DOWN,CS-Malya Adithi School To CS-Nandidurga Road Masque,3,39497,BMTC,HBL
VCS-ORRCA-114C ORRCA Intel ORR-KDG,VCS-ORRCA-114C ORRCA Intel ORR-KDGDOWN,CS-Intel Software To CS-Kadugodi Bus Stand,3,39498,BMTC,nan
VCS-BWTC-210 HOPE-BWTC,VCS-BWTC-210 HOPE-BWTCUP,CS-Hope Form  To CS-Bagmane World Technology Center Doddanekkundi,3,39499,BMTC,nan
VCS-BWTC-210 BWTC-HOPE,VCS-BWTC-210 BWTC-HOPEDOWN,CS-Bagmane World Technology Center Doddanekkundi To CS-Hope Form,3,39500,BMTC,nan
VCS-BTP-111 SRJP-BTP,VCS-BTP-111 SRJP-BTPUP,CS-Police Station Sarjapura  To CS-Bagmane Tech Park,3,39501,BMTC,nan
CAPGPS-8,CAPGPS-8DOWN,CS-CAP Gemini Prestige Shathinikethan To CS-Sunkadakatte,3,39502,BMTC,Tin factory Hebbala BEL Circle YTTMC Malleshwaram Navarang MLO Kanteerava Studio Kottigepalya
HALHSP-2,HALHSP-2UP,CS-ITI Circle To CS-HAL Hospital,3,39505,BMTC,Tin Factory
HALHSP-2,HALHSP-2DOWN,CS-HAL Hospital To CS-ITI Circle,3,39506,BMTC,Tin Factory
BEMLA-31,BEMLA-31UP,CS-Kalkere Cross To CS-BEML Factory,3,39507,BMTC,TC Palya Gate Tin Factory
BEMLA-31,BEMLA-31DOWN,CS-BEML Factory To CS-Kalkere Cross,3,39508,BMTC,Tin Factory  TC Palya Gate
NBVB-SNBS,NBVB-SNBSUP,Nagarabhavi BDA Complex To Shanthinagara TTMC,3,39509,BMTC,Nagarabhavi Chandra Layout Sirsi Circle Flyover KR Market
121-A FLYOVER,121-A FLYOVERUP,Timber Yard Layout To Shivajinagara Bus Station,3,39510,BMTC,KR Market Flyover Corporation KR Circle
121-A,121-ADOWN,Timber Yard Layout To Shivajinagara Bus Station,3,39511,BMTC,KR Market
D11-YSTF,D11-YSTFUP,Depot-11 Puttenahalli To 5th Phase Yalahanka New Town ,3,39513,BMTC,nan
YSTF-D11,YSTF-D11DOWN,5th Phase Yalahanka New Town  To Depot-11 Puttenahalli,3,39514,BMTC,nan
BMT11-CRPF,BMT11-CRPFUP,Depot-11 Puttenahalli To CRPF Campus,3,39515,BMTC,nan
BEMLA-3,BEMLA-3DOWN,CS-BEML Factory To CS-Bhodhana Hosahalli,3,39517,BMTC,Tin Factory  Hope Form
BMT11-HAPT,BMT11-HAPTUP,Depot-11 Puttenahalli To Heritage Estate Rajanukunte,3,39518,BMTC,nan
YPRTTMC-YRNST,YPRTTMC-YRNSTUP,Yashawanthapura TTMC To New Railway Station Yeshwanthapura,3,39519,BMTC,Goverdhan
YRSTN-YPRTTMC,YRSTN-YPRTTMCDOWN,New Railway Station Yeshwanthapura To Yashawanthapura TTMC,3,39520,BMTC,Goverdhan
NES-PTH,NES-PTHDOWN,NES Office To Depot-11 Puttenahalli,3,39521,BMTC,nan
PTH-NES,PTH-NESUP,Depot-11 Puttenahalli To NES Office,3,39522,BMTC,nan
V-600Q,V-600QUP,Banashankari TTMC To Electronic City East Phase-II ,3,39523,BMTC,Central Silk Board Bommanahalli Electronic City
V-600Q,V-600QDOWN,Electronic City East Phase-II  To Banashankari TTMC,3,39524,BMTC,Electronic City Bommanahalli Central Silk Board
V-505B,V-505BUP,Kadugodi Bus Station To Electronic City East Phase-II ,3,39525,BMTC,Marathahalli Bridge Central Silk Board Electronic City
V-505B,V-505BDOWN,Electronic City East Phase-II  To Kadugodi Bus Station,3,39526,BMTC,Electronic City Central Silk Board Marathahalli Bridge
V-YBS-SNBS-ATB,V-YBS-SNBS-ATBUP,Yashawanthapura TTMC To Attibele Bus Stand,3,39527,BMTC,Shanthinagara Bus Station Bommanahalli Electronic City Chandapura
V-ATB-SNBS-YBS,V-ATB-SNBS-YBSDOWN,Attibele Bus Stand To Yashawanthapura TTMC,3,39528,BMTC,Chandapura Bommanahalli Shanthinagara Bus Station CPRI
V-SVM-SURD-BTP,V-SVM-SURD-BTPDOWN,Swamy Vivekananda Metro Station To Bagmane Tech Park,3,39530,BMTC,Jn of Swamy Vivekananda Road
V-BTP-SURD-SVM,V-BTP-SURD-SVMUP,Bagmane Tech Park To Swamy Vivekananda Metro Station,3,39531,BMTC,Jn of Suranjandas road
63-C SBS-DPJN,63-C SBS-DPJNUP,Shivajinagara Bus Station To Deepanjalinagara,3,39532,BMTC,Vidhana Soudha KBS Sujatha Talkies Vijayanagara Attiguppe
KGR-D12G,KGR-D12GUP,Kengeri TTMC To Depot-12 Gate,3,39534,BMTC,nan
212-M KGR-AGR,212-M KGR-AGRUP,Kengeri TTMC To Agara (Towards Thataguni),3,39535,BMTC,Kumbalagodu Devagere Gangasandra
212-M AGR-KGR,212-M AGR-KGRDOWN,Agara (Towards Gangasandra) To Kengeri TTMC,3,39536,BMTC,Gangasandra Devagere Anchepalya
226-N KBS-D12G,226-N KBS-D12GUP,Kempegowda Bus Station To Depot-12 Gate,3,39537,BMTC,Sirsi Circle Nayandahalli Kengeri TTMC
226 BSN-KMT,226 BSN-KMTDOWN,Basavanagara Kengeri To KR Market (Kalasipalya),3,39538,BMTC,Kengeri Nayandahalli Sirsi Circle
226 KMT-D12G,226 KMT-D12GUP,KR Market (Kalasipalya) To Depot-12 Gate,3,39539,BMTC,Sirsi Circle Nayandahalli Kengeri TTMC
221-C DBT-KGR,221-C DBT-KGRDOWN,Dodda Basti To Kengeri TTMC,3,39540,BMTC,Chikkanahalli Bandemutt
227-Y KGR-MNT,227-Y KGR-MNTUP,Kengeri TTMC To Mukthi Naga Temple,3,39541,BMTC,Anchepalya Gerupalya Ramohalli
222 KST-MRBS,222 KST-MRBSDOWN,Satellite Town Kengeri To Bapujinagara,3,39542,BMTC,Kengeri Nayandahalli
VCS-ORRCA-124 ORRCA-KRBH,VCS-ORRCA-124 ORRCA-KRBHUP,CS-Prestige Tech Park Kadabisanahalli To CS-Kurubarahalli,3,39543,BMTC,nan
222 MRBS-KST,222 MRBS-KSTUP,Mysore Road Satellite Bus Station To Satellite Town Kengeri,3,39544,BMTC,Nayandahalli Kengeri
BSN-KST,BSN-KSTUP,Basavanagara Kengeri To Satellite Town Kengeri,3,39545,BMTC,Jn of Kommaghatta
KST-D12G,KST-D12GDOWN,Satellite Town Kengeri To Depot-12 Gate,3,39546,BMTC,Jn of Kommaghatta
224-C KGR-KRB,224-C KGR-KRBUP,Kengeri TTMC To Karubele,3,39547,BMTC,Konasandra H Gollahalli
224-C KRB-KGR,224-C KRB-KGRDOWN,Karubele To Kengeri TTMC,3,39548,BMTC,H Gollahalli Konasandra
225-F KRYP-MRBS,225-F KRYP-MRBSDOWN,Kariyanapalya To Bapujinagara,3,39549,BMTC,Ganakal Ideal Homes RR Gate Nayandahalli
MRBS-KGR,MRBS-KGRUP,Mysore Road Satellite Bus Station To Kengeri TTMC,3,39550,BMTC,Nayandahalli
HALNPS-HMG-ITISBI,HALNPS-HMG-ITISBIUP,HAL New Public School  To ITI Circle,3,39551,BMTC,HAL Main Gate   Tin Factory
KRP-HMG-HALNPS,KRP-HMG-HALNPSUP,KR Puram Govt Hospital To HAL New Public School ,3,39552,BMTC,B Channasandra Bridge 	HAL Main Gate
LGR-GGP-YPR,LGR-GGP-YPRDOWN,Laggere New Bus Stand To Yashawanthapura TTMC,3,39553,BMTC,Rajakumarapunyabhumi Goraguntepalya RMC Yard
YPR-GGP-LGR,YPR-GGP-LGRUP,Yashawanthapura TTMC To Laggere New Bus Stand,3,39554,BMTC,Goraguntepalya Rajakumar Punyabhoomi
D30-YST,D30-YSTUP,Depot-30 Puttenahalli To  Yelahanka Satellite Town,3,39555,BMTC,nan
YST-BMT30,YST-BMT30DOWN,Yelahanka Satellite Town To Depot-30 Puttenahalli,3,39556,BMTC,nan
VCS-BTP-106 BTP-ULRTO,VCS-BTP-106 BTP-ULRTOUP,CS-Bagmane Tech park To CS-Ullal RTO Office,3,39557,BMTC,nan
VCS-ORRCA-124 KRBH-ORRCA,VCS-ORRCA-124 KRBH-ORRCADOWN,CS-Kurubarahalli To CS-Prestige Tech Park Kadabisanahalli,3,39558,BMTC,nan
HALNPS-4,HALNPS-4DOWN,CS-HAL New Public School To CS-Bristol Quarters,3,39559,BMTC,HAL Main Gate
HALNPS-4,HALNPS-4UP,CS-Bristol Quarters To CS-HAL New Public School CTS,3,39560,BMTC,NGEF  HAL Hospital
CLK-D10,CLK-D10DOWN,Chelekere Circle  To Depot-10 Hennuru,3,39561,BMTC,nan
BMT10-HBRFS,BMT10-HBRFSUP,Depot-10 Hennuru To 1st Stage HBR Layout,3,39562,BMTC,nan
HBRFS-BMT10,HBRFS-BMT10DOWN,1st Stage HBR Layout To Depot-10 Hennuru,3,39563,BMTC,nan
BMT10-HBRL5,BMT10-HBRL5UP,Depot-10 Hennuru To 5th Block HBR Layout,3,39564,BMTC,nan
HBRL5-BMT10,HBRL5-BMT10DOWN,5th Block HBR Layout To Depot-10 Hennuru,3,39565,BMTC,nan
KGR-KMT,KGR-KMTDOWN,Kengeri TTMC To KR Market (Kalasipalya),3,39566,BMTC,Nayandahalli Sirsi Circle
226-N BDD-KGR,226-N BDD-KGRDOWN,Bidadi To Kengeri TTMC,3,39567,BMTC,Hejjala Cross Anchepalya
WAP-KGR,WAP-KGRDOWN,Wonderla Amusement Park To Kengeri TTMC,3,39568,BMTC,Anchepalya
KMT-KGR,KMT-KGRUP,KR Market (Kalasipalya) To Kengeri TTMC,3,39569,BMTC,Sirsi Circle Nayandahalli
KGR-TVK,KGR-TVKUP,Kengeri TTMC To Tavarekere,3,39570,BMTC,Ramohalli Basvanapalya
227-BA TVK-KGR,227-BA TVK-KGRDOWN,Tavarekere To Kengeri TTMC,3,39571,BMTC,Basavanapalya Ramohalli
227-G KGR-JGMP,227-G KGR-JGMPUP,Kengeri TTMC To Jangamayyanapalya,3,39572,BMTC,Anchepalya Gerupalya Sheshagiripura
227-Q DMH-KGR,227-Q DMH-KGRDOWN,Doddamaranahalli To Kengeri TTMC,3,39573,BMTC,Ajjanahalli Dodda Aladamara Ramohalli Anchepalya
227-G SRP-KGR,227-G SRP-KGRDOWN,Subbarayappanapalya To Kengeri TTMC,3,39574,BMTC,Gerupalya Sheshagiripura Anchepalya
227-P KGR -HNGR,227-P KGR -HNGRUP,Kengeri TTMC To Hunnigere (Towards Kudusiddanapalya),3,39575,BMTC,Ramohalli Dodda Aladamara Chandrappa Circle
BTP-6C,BTP-6CUP,CS-Gottigere To CS-Bagmane Tech Park,3,39577,BMTC,Hulimavu Gate  BTM Water Tank
227-P HNG-KBS,227-P HNG-KBSUP,Hunnigere (Towards Dodda Aladamara) To Kempegowda Bus Station,3,39578,BMTC,Chandrappa Circle Dodda Aladamara Ramohalli Kengeri Nayandahalli
KCPWD-VSD-SBS,KCPWD-VSD-SBSUP,CPWD Quarters Koramangala  To Shivajinagara Bus Station,3,39579,BMTC,Vidhanasoudha
VCS-BSN8th-KBS,VCS-BSN8th-KBSDOWN,Basaveshwaranagara 8th Main Road To Kempegowda Bus Station,3,39580,BMTC,Dhobi Ghat Sujatha Talkies
V-KBS-BSV8th,V-KBS-BSV8thUP,Kempegowda Bus Station To Basaveshwaranagara 8th Main Road,3,39581,BMTC,Sujatha Talkies Dhobi Ghat
VCS-ORRCA-104A JFK-ORRCA,VCS-ORRCA-104A JFK-ORRCAUP,CS-Jyothi Farm Kankapura Road To CS-Prestige Tech Park Kadabisanahalli,3,39584,BMTC,nan
VCS-ORRCA-104A ORRCA-JFK,VCS-ORRCA-104A ORRCA-JFKDOWN,CS-Prestige Tech Park Kadabisanahalli To CS-Jyothi Farm Kankapura Road,3,39585,BMTC,nan
227-S KGR-SGLH,227-S KGR-SGLHUP,Kengeri TTMC To S Gollahalli,3,39586,BMTC,Anchepalya Ramohalli Dodda Aladamara
227-VB KGR-GGD,227-VB KGR-GGDUP,Kengeri TTMC To Gadigaiahana Doddy,3,39587,BMTC,Ramohalli Dodda Aladamara Vahale Gate Manchanabele
227-VC KGR-DBL,227-VC KGR-DBLUP,Kengeri TTMC To Dabbaguli,3,39588,BMTC,Ramohalli Dodda ALadamara Sulivara Manchanabele
227-VC DBL-KGR,227-VC DBL-KGRDOWN,Dabbaguli To Kengeri TTMC,3,39589,BMTC,Manchanabele Dodda Aladamara Ramohalli
228-G KGR-KCP,228-G KGR-KCPUP,Kengeri TTMC To Kenchanapalya,3,39590,BMTC,Kumbalagodu K Gollahalli
228-G KCP-KGR,228-G KCP-KGRDOWN,Kenchanapalya To Kengeri TTMC,3,39591,BMTC,K Gollahalli Kumbalagodu
228-J KGR-SNP,228-J KGR-SNPUP,Kengeri TTMC To Srinivasapura,3,39592,BMTC,Anchepalya Kumbalagodu K GOllahalli
228-J SNP-KGR,228-J SNP-KGRDOWN,Srinivasapura To Kengeri TTMC,3,39593,BMTC,K Gollahalli Kumbalagodu Achepalya
231 DDR-KGR,231 DDR-KGRDOWN,Dodderi Grama To Kengeri TTMC,3,39594,BMTC,Hejjala Cross Kumbalagodu Anchepalya
227-F KGR-CKH,227-F KGR-CKHUP,Kengeri TTMC To Chikkanahalli (Towards Manchanabele),3,39595,BMTC,Anchepalya Ramohalli Dodda Aladamara S Gollahalli
222-A BSN-KBS,222-A BSN-KBSDOWN,Basavanagara Kengeri To Kempegowda Bus Station,3,39596,BMTC,Nayandahalli Sirsi Circle
DVP-NDV-MMP,DVP-NDV-MMPDOWN,Devalapura To Mallimakanapura,3,39598,BMTC,Dodda Dunnasandra Cross 	Naduvatti
WTTMC-HSK,WTTMC-HSKDOWN,White Field TTMC (Vydehi Hospital) To Hoskote Bus Stand,3,39599,BMTC,Kadugodi
HSK-NDV-DVP,HSK-NDV-DVPUP,Hoskote Bus Stand To Devalapura,3,39601,BMTC,Naduvatti  Dodda Dunnasandra Cross
V-BTP-108,V-BTP-108UP,CS-Nandini Layout Bus Stand To CS-Bagmane Tech Park,3,39603,BMTC,nan
VCS-BTP-108 BTP-NLO,VCS-BTP-108 BTP-NLODOWN,CS-Bagmane Tech park To CS-Nandhini Layout Bus Stand,3,39604,BMTC,nan
335-N BSN-KBS,335-N BSN-KBSUP,Basavanagara Kengeri To Kempegowda Bus Station,3,39605,BMTC,Kengeri Satellitem Town Mariyappanapalya Nagarabhavi Circle Vijayanagara
335-N KBS-KST,335-N KBS-KSTDOWN,Kempegowda Bus Station To Satellite Town Kengeri,3,39606,BMTC,Magadi Road Vijayanagara Nagarabhavi Circle Shirke
335-N KDG-VTTMC,335-N KDG-VTTMCDOWN,Kadugodi Bus Station To Vijayanagara TTMC,3,39607,BMTC,ITPL White Field TTMC Domlur Kempegowda Bus Station Magadi Road Vijayanagara
335-N VTTMC-KGD,335-N VTTMC-KGDUP,Vijayanagara TTMC To Kadugodi Bus Station,3,39608,BMTC,Vijayanagara Kempegowda Bus Station Domlur Kundalahalli Gate
335-N KDG-D12G,335-N KDG-D12GDOWN,Kadugodi Bus Station To Depot-12 Gate,3,39609,BMTC,Kundalahalli Gate Marathahalli Kempegowda Bus Station Magadi Road Vijayanagara Nagarabhavi Circle Ma
310-E,310-EUP,Shivajinagara Bus Station To Kittaganuru,3,39610,BMTC,Halasuru  Tin Factory  Tambuchettypalya Gate
310-E,310-EDOWN,Kittaganuru To Shivajinagara Bus Station,3,39611,BMTC,Tambuchettypalya Gate  Tin Factory  Halasuru
BMT45-KMT,BMT45-KMTUP,Depot-45 MS Palya Departure To KR Market,3,39612,BMTC,Gangamma Circle  BELC
KMT-BMT45,KMT-BMT45DOWN,KR Market To Depot-45 MS Palya Arrival,3,39613,BMTC,BELC  Gangamma Circle
BMT45-LGH,BMT45-LGHUP,Depot-45 MS Palya Departure To Lottegollahalli,3,39614,BMTC,Gangamma CIrcle    BELC
335-N KDG-KST,335-N KDG-KSTDOWN,Kadugodi Bus Station To Satellite Town Kengeri,3,39615,BMTC,ITPL Marathahalli Bridge Domlur Kempegowda Bus Station Vijayanagara
335-N KST-KBS,335-N KST-KBSUP,Satellite Town Kengeri To Kempegowda Bus Station,3,39616,BMTC,Mariyappanapalya Nagarabhavi Circle Vijayanagara
375-D BSN-BSK,375-D BSN-BSKUP,Basavanagara Kengeri To Banashankari TTMC,3,39617,BMTC,Kengeri Uttarahalli Chikkallasandra Kadirenahalli
266 KMT-BMT45,266 KMT-BMT45DOWN,KR Market To Depot-45 MS Palya Arrival,3,39618,BMTC,BELC  Gangamma Circle
238-C,238-CUP,Kempegowda Bus Station To Bande Maramma Bus Station,3,39619,BMTC,Magadi Road Vijayanagara Mudalapalya Kalyananagara
238-C,238-CDOWN,Bande Maramma Bus Station To Kempegowda Bus Station,3,39621,BMTC,Magadi Road Vijayanagara Mudalapalya
VCS-BTP-111 BTP-SRJP,VCS-BTP-111 BTP-SRJPDOWN,CS-Bagmane Tech park To CS-Police Station Sarjapura ,3,39623,BMTC,nan
BMT45-CKB,BMT45-CKBUP,Depot-45 MS Palya Departure To Chikka Banavara (Towards 8th Mile),3,39625,BMTC,Guni Agrahara
CKB-BMT45,CKB-BMT45DOWN,Chikka Banavara (Towards Hesaraghatta) To Depot-45 MS Palya Arrival,3,39626,BMTC,Guni Agrahara
BMT45-DSH,BMT45-DSHUP,Depot-45 MS Palya Departure To Dasarahalli Hebbala (Towards Jakkur),3,39627,BMTC,Hebbala Bridge
DSH-BMT45,DSH-BMT45DOWN,Dasarahalli Hebbala (Towards Hebbala) To Depot-45 MS Palya Arrival,3,39628,BMTC,Hebbala Bridge
BMT45-YST-DSH,BMT45-YST-DSHUP,Depot-45 MS Palya Departure To Dasarahalli Hebbala (Towards Jakkur),3,39629,BMTC,Atturu Layout  YST
DSH-YST-BMT45,DSH-YST-BMT45DOWN,Dasarahalli Hebbala (Towards Hebbala) To Depot-45 MS Palya Arrival,3,39630,BMTC,NES YST
V-ORRCA-225,V-ORRCA-225UP,CS-Thindlu Virupakhapur To CS-Salarapurai Soft Zone ( Bellenduru),3,39631,BMTC,nan
NDH-ADGH,NDH-ADGHDOWN,Nagadasanahalli To Patalamma Temple,3,39632,BMTC,Adiganahalli
BMT45-CKB-KDG,BMT45-CKB-KDGUP,Depot-45 MS Palya Departure To Kuduregere Madanayakanahalli,3,39633,BMTC,Guniagrahara
VCS-ORRCA-225 ORRCA-THL,VCS-ORRCA-225 ORRCA-THLDOWN,CS-Salarapurai Soft Zone  To CS-Thindlu Vidyaranyapura,3,39634,BMTC,nan
375-J TPR-BSK,375-J TPR-BSKDOWN,Thippuru To Banashankari TTMC,3,39635,BMTC,Gonipura Thagachaguppe Kumbalagodu Kengeri Uttarahalli
375-J BSK-TPR,375-J BSK-TPRUP,Banashankari TTMC To Thippuru,3,39636,BMTC,Uttarahalli Kengeri Kumbalagodu Gonipura
375-J KGR-TPR,375-J KGR-TPRUP,Kengeri TTMC To Thippuru,3,39637,BMTC,Kumbalagodu Gonipura
