stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_direction,stop_bearing
4538,GUDH1,Guddadahalli,13.14137853,77.46227742,Hesaraghatta,225.699
4539,VIVDK,Vivekananda Vidyavardhaka,13.13947832,77.46987039,Hesaraghatta,55.9000
4540,VNVVKD,Vivekananda Vidyavardhaka,13.13945831,77.46981561,Railway Gollahalli,326.700
4541,kmp2,Kempapura,13.09469048,77.49958796,Kempapura Cross,0.0
4542,KMP,Kempapura,13.09465218,77.49964378,Kumbarahalli,278.100
4543,KMPC,Kempapura Cross,13.09737865,77.50531154,Kala Thammanahalli,67.3000
4544,KMP cross,Kempapura Cross,13.09733654,77.50529684,Kempapura Kumbarahalli,204.600
4545,GNGH1,Ganigarahalli,13.08911868,77.50990883,Lakshmipura Cross,133.600
4546,GNGRH,Ganigarahalli,13.08909128,77.51010865,Chikkabanavara,97.5
4547,,Papaready palaya stop (up),13.08932084,77.5127765,,0.0
4548,,Papaready palaya stop (down),13.089326,77.5127973,,0.0
4549,KBPG,Kebbepalya Gate,13.09011813,77.5138915,Lakshmipura Cross,0.0
4550,SSHC,Somashettyhalli Cross,13.0928757,77.52357596,Lakshmipura Cross,0.0
4551,SSH1,Somashettyhalli,13.08733127,77.52117243,Somashettahalli,167.699
4552,SSHC1,Somashettyhalli Cross,13.09282482,77.52357129,Chikkabanavara,127.599
4553,SSH,Somashettyhalli,13.08737166,77.52112445,Lakshmipura Cross,17.5
4554,LKPC-12,Lakshmipura Cross,13.09205498,77.53393967,Shivakote,81.0999
4555,KLTMH,Kalathammanahalli,13.10360227,77.51659607,Lakshmipura Cross,77.5
4556,KLTH,Kalathammanahalli,13.10345767,77.51686791,Kalathammanahalli,189.399
4557,PKGPL,Paakegowdanapalya,13.1144824,77.51061773,Dodda Byalakere,0.0
4558,PKGNPL,Paakegowdanapalya,13.11442197,77.51078497,Siluvepura,0.0
4559,SLVPR,Siluvepura,13.11429515,77.50099927,Dodda Byalakere,290.100
4560,SLVPR1,Siluvepura,13.11423874,77.50107774,Kumbarahalli,0.0
4561,KSGTPG,Kasaghattapura Gate,13.11186769,77.49722209,Siluvepura,0.0
4562,KSGTPG1,Kasaghattapura Gate,13.11190451,77.49729668,Kumbarahalli,0.0
4563,KMBRH2,Kumbarahalli Cross,13.10662073,77.49011671,Siluvepura,26.8999
4564,KMBRH3,Kumbarahalli Cross,13.10667127,77.49016533,Kempapura,336.100
4565,KMBRH,Kumbarahalli,13.10502838,77.49149572,Kasaghattapura,0.0
4566,KMBRH1,Kumbarahalli,13.10524787,77.49155606,Kumbarahalli,26.8999
4567,KMBRHC,Kumbarahalli Cross,13.09677292,77.49397694,Kempapura,23.2000
4568,KMBRHC1,Kumbarahalli Cross,13.09669211,77.4939672,Kumbarahalli,203.0
4569,ALRCR,Aluru Cross,13.08230842,77.47472246,Aluru,232.399
4570,ALRCR1,Aluru Cross,13.08236941,77.47476447,Kuduregere,149.800
4571,KDGR1,Kuduregere Madanayakanahalli,13.07521049,77.47339269,Thotada Guddadahalli,292.700
4572,KDGR,Kuduregere Madanayakanahalli,13.07504103,77.47335042,Kuduregere Madanayakanahalli,0.0
4573,SBRY,Shastri Bakery,12.92329858,77.57351339,Basavanagudi Police Station,
4574,SBKR,Shastri Bakery,12.92319598,77.57361263,Monotype Corporation,
4575,BSK TTMC,Banashankari Hunasemara,12.92092809,77.57420406,Banashankari TTMC,
4576,HNMR,Banashankari Hunasemara,12.92086338,77.57403642,Monotype Corporation,
4577,,Kudurugere road stop (up),13.07149362,77.47439937,,343.100
4578,YRBN2,Yarab Nagara,12.91678897,77.56906628,Kadirenahalli Cross,
4579,,Kudurugere road stop (down),13.0714572,77.47433494,,0.80000
4580,KDRNHC,Kadirenahalli Cross,12.91368051,77.56726518,Uttarahalli,
4581,KDGRC,Kudurugere Colony,13.06819956,77.47606298,Thotada Guddadahalli,177.0
4582,,Ilyas nagar,12.9060229,77.5732103,,45
